2021-04-06 00:15:52.868 - info: Dispatch crawler queue, run: 1, max re-crawl times: 4
2021-04-06 00:15:52.863 - info: Dev start...
2021-04-06 00:15:52.869 - info: Check for queue items by type: text
2021-04-06 00:28:57.738 - info: Process item 174 of 472, event: https://www.oddsportal.com/soccer/england/championship/coventry-sheffield-wed-AopW1O97/
2021-04-06 00:29:02.456 - info: Process item 175 of 472, event: https://www.oddsportal.com/soccer/england/championship/middlesbrough-rotherham-8GOI2qw4/
2021-04-06 00:29:07.132 - info: Process item 176 of 472, event: https://www.oddsportal.com/soccer/england/championship/swansea-brentford-Yw2GfGLN/
2021-04-06 00:29:11.888 - info: Process item 177 of 472, event: https://www.oddsportal.com/soccer/england/championship/bristol-city-huddersfield-vayoFYqO/
2021-04-06 00:29:16.240 - info: Process item 178 of 472, event: https://www.oddsportal.com/soccer/england/championship/millwall-watford-Onyj1iJd/
2021-04-06 00:29:20.820 - info: Process item 179 of 472, event: https://www.oddsportal.com/soccer/england/championship/middlesbrough-blackburn-QegCVgU4/
2021-04-06 00:29:25.348 - info: Process item 180 of 472, event: https://www.oddsportal.com/soccer/england/championship/preston-reading-UmjTRBTT/
2021-04-06 00:29:30.021 - info: Process item 181 of 472, event: https://www.oddsportal.com/soccer/england/championship/qpr-derby-WdxeNVyo/
2021-04-06 00:29:34.398 - info: Process item 182 of 472, event: https://www.oddsportal.com/soccer/england/championship/stoke-city-watford-p0QxnFEo/
2021-04-06 00:29:38.863 - info: Process item 183 of 472, event: https://www.oddsportal.com/soccer/england/championship/birmingham-preston-zmxILI0t/
2021-04-06 00:29:43.545 - info: Process item 184 of 472, event: https://www.oddsportal.com/soccer/england/championship/brentford-luton-IBRMKxGn/
